"province","city","town","temperature","relative_humidity","rainfall","wind_direction","wind_strong","day","hour","year","month","days"
"上海","上海","浦东新区",13,68,0,57,2,2015-12-08,"01",2015,12,"08"
"上海","上海","浦东新区",10,71,0,66,0,2015-12-08,"01",2015,12,"08"
"上海","上海","浦东新区",11,79,0,54,2,2015-12-08,"01",2015,12,"08"
"上海","上海","浦东新区",9,79,0,45,0,2015-12-08,"01",2015,12,"08"
"上海","上海","浦东新区",8,83,0,20,0,2015-12-08,"01",2015,12,"08"
"上海","上海","浦东新区",9,89,0,70,2,2015-12-08,"01",2015,12,"08"
"上海","上海","浦东新区",10,85,0,70,0,2015-12-08,"01",2015,12,"08"
"上海","上海","浦东新区",10,85,0,70,0,2015-12-08,"01",2015,12,"08"
"上海","上海","浦东新区",7,88,0,309,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",8,94,0,353,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",9,93,0,24,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",9,92,0,93,2,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",10,91,0,65,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",8,91,0,107,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",11,90,0,73,3,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",12,87,0,89,3,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",12,86,0,77,2,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",14,79,0,73,2,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",13,72,0,84,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",14,72,0,97,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",14,72,0,119,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",13,86,0,90,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",12,90,0,123,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",14,95,1,57,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",14,97,1,42,2,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",14,98,1,50,3,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",12,96,1,60,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",12,97,0,66,3,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",14,99,3,66,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",14,99,1,233,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",13,97,0,106,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",13,97,0,106,0,2015-12-09,"01",2015,12,"09"
"上海","上海","浦东新区",12,97,1,263,0,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",14,99,1,243,2,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",14,99,0,258,0,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",14,99,2,237,2,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",12,97,2,263,1,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",12,97,1,303,1,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",11,96,1,290,1,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",11,96,2,293,1,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",11,96,1,307,0,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",13,98,0,279,5,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",13,98,0,279,2,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",11,94,0,280,2,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",13,95,0,291,4,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",13,95,0,295,7,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",13,95,0,284,6,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",11,92,0,284,3,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",11,93,0,302,5,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",13,94,0,292,5,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",13,94,0,296,7,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",13,95,0,288,7,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",10,95,0,296,2,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",10,95,0,300,2,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",13,98,0,327,4,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",13,98,0,327,4,2015-12-10,"01",2015,12,"10"
"上海","上海","浦东新区",13,92,0,349,6,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",11,86,0,332,5,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",10,82,0,341,5,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",10,84,0,341,4,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",10,83,0,329,4,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",10,84,0,356,2,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",12,86,0,345,5,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",11,88,0,334,6,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",9,85,0,336,3,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",11,83,0,346,6,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",10,77,0,351,3,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",12,76,0,357,5,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",10,72,0,333,5,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",10,71,0,354,5,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",10,69,0,339,2,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",12,70,0,330,6,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",11,71,0,7,8,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",10,70,0,8,5,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",9,71,0,9,4,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",8,73,0,3,5,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",7,75,0,354,3,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",6,80,0,331,3,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",5,76,0,313,0,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",5,76,0,313,0,2015-12-11,"01",2015,12,"11"
"上海","上海","浦东新区",7,76,0,292,3,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",5,74,0,280,2,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",5,74,0,289,1,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",6,79,0,319,4,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",3,86,0,336,0,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",5,85,0,331,3,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",4,81,0,327,3,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",5,89,0,334,3,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",7,84,0,339,4,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",9,72,0,344,4,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",11,67,0,14,5,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",11,62,0,3,3,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",10,56,0,351,1,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",10,59,0,74,1,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",11,58,0,349,0,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",12,62,0,77,4,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",12,63,0,67,3,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",8,73,0,42,1,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",9,84,0,19,2,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",6,88,0,322,0,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",6,85,0,320,0,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",9,87,0,278,3,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",8,92,0,314,2,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",8,92,0,314,2,2015-12-12,"01",2015,12,"12"
"上海","上海","浦东新区",6,96,0,345,0,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",6,97,0,310,0,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",5,96,0,300,1,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",5,96,0,328,1,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",6,96,0,330,0,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",8,98,0,9,3,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",9,96,0,2,3,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",7,92,0,357,1,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",10,92,0,9,4,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",8,90,0,1,2,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",9,85,0,0,2,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",9,82,0,350,1,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",11,82,0,339,4,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",11,82,0,340,4,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",8,84,0,350,2,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",8,88,0,341,1,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",8,89,0,355,2,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",7,91,0,359,2,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",7,90,0,9,1,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",9,88,0,354,5,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",9,88,0,341,4,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",7,87,0,319,3,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",8,95,0,305,3,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",8,95,0,305,3,2015-12-13,"01",2015,12,"13"
"上海","上海","浦东新区",6,91,0,325,1,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",6,87,0,278,3,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",8,85,0,277,3,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",9,81,0,303,2,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",8,83,0,322,2,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",6,79,0,292,0,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",6,79,0,306,1,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",6,75,0,312,3,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",9,74,0,281,4,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",7,68,0,320,4,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",9,65,0,332,6,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",10,46,0,306,5,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",9,47,0,305,2,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",9,40,0,287,4,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",11,44,0,288,7,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",8,48,0,286,4,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",10,54,0,321,5,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",10,56,0,306,3,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",7,59,0,287,1,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",6,65,0,284,0,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",6,67,0,284,1,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",6,69,0,317,1,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",6,69,0,282,0,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",6,69,0,282,0,2015-12-14,"01",2015,12,"14"
"上海","上海","浦东新区",9,64,0,256,3,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",7,60,0,325,2,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",8,63,0,296,4,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",6,58,0,330,3,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",6,62,0,324,4,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",5,68,0,332,2,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",7,72,0,292,3,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",7,71,0,292,3,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",7,70,0,301,2,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",6,64,0,292,2,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",7,60,0,315,2,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",8,54,0,310,2,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",8,50,0,329,4,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",11,51,0,334,6,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",9,44,0,321,3,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",10,47,0,326,8,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",8,48,0,322,4,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",7,52,0,314,2,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",6,61,0,295,0,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",6,75,0,310,0,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",6,77,0,334,0,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",4,68,0,284,1,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",8,64,0,256,2,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",8,64,0,256,2,2015-12-15,"01",2015,12,"15"
"上海","上海","浦东新区",6,61,0,283,2,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",7,66,0,275,4,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",7,67,0,288,3,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",7,63,0,313,4,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",5,55,0,306,3,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",6,59,0,323,4,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",5,56,0,304,5,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",5,51,0,295,3,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",5,55,0,306,6,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",4,54,0,337,5,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",7,46,0,342,8,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",8,28,0,348,8,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",6,25,0,353,10,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",8,25,0,346,8,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",8,29,0,317,6,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",7,27,0,319,9,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",7,30,0,336,5,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",4,32,0,326,2,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",5,36,0,325,7,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",5,35,0,322,4,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",2,35,0,337,4,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",4,41,0,304,4,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",3,52,0,352,2,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",3,52,0,352,2,2015-12-16,"01",2015,12,"16"
"上海","上海","浦东新区",3,43,0,301,6,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",1,38,0,304,7,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",2,40,0,292,6,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",2,43,0,310,4,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",0,45,0,306,3,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",1,48,0,309,4,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",-1,47,0,284,2,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",1,51,0,289,5,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",0,48,0,297,2,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",3,44,0,316,6,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",2,43,0,322,5,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",5,36,0,1,10,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",3,31,0,352,2,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",4,31,0,344,4,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",6,30,0,338,8,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",4,31,0,331,3,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",3,30,0,334,5,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",4,38,0,349,3,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",1,41,0,335,1,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",3,48,0,335,3,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",2,57,0,329,2,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",2,61,0,333,4,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",0,54,0,324,1,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",0,54,0,324,1,2015-12-17,"01",2015,12,"17"
"上海","上海","浦东新区",0,48,0,290,1,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",2,51,0,270,3,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",2,54,0,283,3,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",1,56,0,286,3,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",2,56,0,311,4,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",2,52,0,293,4,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",2,53,0,307,5,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",2,50,0,306,5,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",3,50,0,302,4,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",2,49,0,355,2,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",6,54,0,349,4,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",7,51,0,21,5,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",8,47,0,349,4,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",7,44,0,2,2,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",10,49,0,49,3,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",9,48,0,58,3,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",8,62,0,91,4,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",7,70,0,40,2,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",5,75,0,64,2,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",2,80,0,33,0,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",3,89,0,338,0,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",2,92,0,4,0,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",0,91,0,23,0,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",0,91,0,23,0,2015-12-18,"01",2015,12,"18"
"上海","上海","浦东新区",2,96,0,5,2,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",1,96,0,340,0,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",1,97,0,7,0,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",-1,95,0,353,0,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",1,97,0,17,2,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",1,97,0,355,2,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",1,97,0,36,2,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",0,94,0,338,0,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",5,93,0,55,4,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",7,63,0,69,3,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",9,58,0,59,5,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",12,57,0,81,5,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",12,57,0,89,6,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",9,58,0,114,2,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",10,53,0,103,2,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",11,62,0,91,4,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",10,65,0,66,3,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",8,66,0,74,0,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",8,71,0,71,0,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",10,74,0,76,3,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",10,74,0,114,3,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",10,77,0,48,2,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",10,81,0,75,2,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",10,81,0,75,2,2015-12-19,"01",2015,12,"19"
"上海","上海","浦东新区",10,87,0,73,2,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",10,89,0,83,2,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",8,88,0,77,0,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",10,91,0,70,3,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",8,89,0,72,1,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",8,89,0,76,1,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",8,90,0,78,0,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",10,93,0,73,0,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",8,92,0,47,0,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",10,95,0,13,0,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",9,94,0,65,0,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",11,96,0,308,3,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",11,96,0,31,2,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",10,94,1,141,0,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",12,96,0,189,0,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",10,95,0,249,0,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",10,95,0,244,0,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",9,95,0,267,0,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",9,95,0,284,1,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",9,95,0,294,0,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",10,96,0,299,3,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",8,95,0,323,2,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",8,92,0,329,1,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",8,92,0,329,1,2015-12-20,"01",2015,12,"20"
"上海","上海","浦东新区",6,88,0,325,3,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",8,89,0,340,3,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",6,89,0,314,1,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",7,92,0,297,2,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",6,89,0,327,0,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",5,88,0,359,3,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",4,91,0,3,1,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",6,92,0,354,4,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",4,89,0,356,1,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",5,81,0,18,3,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",5,80,0,340,1,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",6,80,0,351,1,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",6,75,0,47,2,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",7,77,0,28,2,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",9,79,0,24,4,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",7,76,0,74,0,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",9,80,0,12,2,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",9,82,0,16,3,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",8,85,0,358,2,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",6,86,0,9,0,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",8,87,0,123,3,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",6,88,0,20,0,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",6,90,0,333,0,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",6,90,0,333,0,2015-12-21,"01",2015,12,"21"
"上海","上海","浦东新区",5,94,0,283,0,2015-12-22,"01",2015,12,"22"
"上海","上海","浦东新区",8,95,0,14,0,2015-12-22,"01",2015,12,"22"
"上海","上海","浦东新区",6,94,0,60,0,2015-12-22,"01",2015,12,"22"
"上海","上海","浦东新区",6,95,0,354,1,2015-12-22,"01",2015,12,"22"
"上海","上海","浦东新区",7,97,0,335,2,2015-12-22,"01",2015,12,"22"
"上海","上海","浦东新区",8,98,0,35,2,2015-12-22,"01",2015,12,"22"
"上海","上海","浦东新区",7,98,0,76,3,2015-12-22,"01",2015,12,"22"
"上海","上海","浦东新区",9,99,0,116,3,2015-12-22,"01",2015,12,"22"
"上海","上海","浦东新区",9,96,0,131,0,2015-12-22,"01",2015,12,"22"
"上海","上海","浦东新区",12,96,0,55,2,2015-12-22,"01",2015,12,"22"
"上海","上海","浦东新区",11,88,0,91,1,2015-12-22,"01",2015,12,"22"
"上海","上海","浦东新区",11,88,0,92,0,2015-12-22,"01",2015,12,"22"
